class,image_path,name,xmax,xmin,ymax,ymin,confidence
4,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,467.1655578613281,5.535715103149414,273.36456298828125,138.3084716796875,0.6911041140556335
4,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,959.4718017578125,402.3294372558594,301.3279724121094,152.36325073242188,0.6240640878677368
4,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,619.6346435546875,194.6229705810547,272.83355712890625,145.28016662597656,0.43973734974861145
3,b47c203760c494ac1ae0192c85fbeb4f.jpg,GARBAGE,539.1193237304688,442.5227966308594,309.79290771484375,239.928466796875,0.5682857036590576
3,b47c203760c494ac1ae0192c85fbeb4f.jpg,GARBAGE,54.43643569946289,0.0,301.409912109375,227.91087341308594,0.5587945580482483
3,b44da26652b1de6c83058eb2c7dee56c.jpg,GARBAGE,247.2288818359375,171.63967895507812,355.6014709472656,294.6606750488281,0.6730729341506958
2,b44da26652b1de6c83058eb2c7dee56c.jpg,POTHOLES,921.3267211914062,617.8548583984375,469.4261474609375,330.54742431640625,0.6433799266815186
2,b440340332aaa5a46a392e80567e77c0.jpg,POTHOLES,507.4320373535156,226.93858337402344,532.6431274414062,335.315673828125,0.5162944793701172
8,b440340332aaa5a46a392e80567e77c0.jpg,SAND_ON_ROAD,955.644775390625,819.2200317382812,294.7087097167969,214.2000732421875,0.5052328705787659
3,b428f7dee7fa207cd15a00123b99f816.jpg,GARBAGE,806.82080078125,692.4024658203125,301.2533874511719,233.57736206054688,0.7516547441482544
9,b41a76b6e80dbb05e5abd39ec297c3a6.jpg,CLUTTER_SIDEWALK,284.670654296875,0.0,313.2562255859375,168.1321258544922,0.6098207831382751
3,b41a76b6e80dbb05e5abd39ec297c3a6.jpg,GARBAGE,959.7247924804688,821.3764038085938,281.05853271484375,158.64857482910156,0.5141019821166992
9,b41a76b6e80dbb05e5abd39ec297c3a6.jpg,CLUTTER_SIDEWALK,355.373046875,74.82292938232422,275.7279052734375,161.2001495361328,0.47252175211906433
8,b41a76b6e80dbb05e5abd39ec297c3a6.jpg,SAND_ON_ROAD,885.1100463867188,677.207763671875,244.30166625976562,133.87030029296875,0.39246711134910583
9,b419da87e246bf216c228fb4a094a2da.jpg,CLUTTER_SIDEWALK,299.6272888183594,0.4302874505519867,349.8018493652344,166.3269805908203,0.5862177014350891
9,b419da87e246bf216c228fb4a094a2da.jpg,CLUTTER_SIDEWALK,409.3529968261719,140.16787719726562,273.0110168457031,159.66476440429688,0.5396266579627991
3,b419da87e246bf216c228fb4a094a2da.jpg,GARBAGE,960.0,829.5291748046875,223.6614532470703,105.26191711425781,0.39178168773651123
3,b3ff9da6cea496ae36d835c752186826.jpg,GARBAGE,954.9364013671875,883.5209350585938,281.6512145996094,226.6151580810547,0.6755629777908325
2,b3f65c4d493d54ecc04b919be2df0151.jpg,POTHOLES,759.6661376953125,467.5830383300781,536.62646484375,394.53948974609375,0.58223956823349
2,b3f65c4d493d54ecc04b919be2df0151.jpg,POTHOLES,336.94281005859375,2.1827733516693115,526.6683959960938,377.95361328125,0.5515566468238831
3,b3f65c4d493d54ecc04b919be2df0151.jpg,GARBAGE,235.28770446777344,167.24891662597656,258.1816711425781,215.62020874023438,0.5495328307151794
3,b3f65c4d493d54ecc04b919be2df0151.jpg,GARBAGE,183.73265075683594,108.3949966430664,256.9215087890625,207.49925231933594,0.5468307137489319
2,b3f65c4d493d54ecc04b919be2df0151.jpg,POTHOLES,513.97314453125,213.0916748046875,524.8892822265625,391.87811279296875,0.48276659846305847
3,b3d749d99ccfeaf2a34e75eee82f654c.jpg,GARBAGE,354.89251708984375,265.8957214355469,269.527099609375,197.41815185546875,0.7988924980163574
3,b3d749d99ccfeaf2a34e75eee82f654c.jpg,GARBAGE,487.12750244140625,403.1213073730469,368.18011474609375,304.059326171875,0.6263002157211304
2,b38bf01112c9813a09f35e19e620996a.jpg,POTHOLES,960.0,817.61669921875,466.7385559082031,369.94317626953125,0.7425248026847839
3,b38bf01112c9813a09f35e19e620996a.jpg,GARBAGE,210.86973571777344,153.27052307128906,241.82223510742188,196.07615661621094,0.626624584197998
3,b38bf01112c9813a09f35e19e620996a.jpg,GARBAGE,693.5673217773438,629.6646728515625,282.1224060058594,227.4871826171875,0.5775862336158752
3,b38bf01112c9813a09f35e19e620996a.jpg,GARBAGE,840.399658203125,733.1455078125,428.04644775390625,354.50738525390625,0.4604722559452057
3,b3684b58ebadf8ba0fb7f4aa76357e6c.jpg,GARBAGE,486.9742126464844,403.70623779296875,416.2525329589844,350.223876953125,0.6523420810699463
3,b3615a5e86aea88482738916323055bb.jpg,GARBAGE,861.6090087890625,765.7901000976562,271.3631591796875,201.72364807128906,0.43529027700424194
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,708.6171875,606.6233520507812,306.929931640625,249.64637756347656,0.7397505640983582
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,815.2227783203125,677.3379516601562,307.8779296875,229.21815490722656,0.6990438103675842
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,636.1924438476562,557.197998046875,300.0154113769531,246.07101440429688,0.6815391182899475
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,491.9344482421875,264.5093688964844,373.0992736816406,285.41778564453125,0.6604272127151489
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,195.9686279296875,87.67827606201172,293.7572021484375,231.7364044189453,0.6382917165756226
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,577.8005981445312,497.3091735839844,295.059326171875,242.7480010986328,0.6252212524414062
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,275.51898193359375,152.18992614746094,296.3742370605469,233.85499572753906,0.6005944013595581
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,543.0599365234375,456.2281799316406,295.635986328125,235.3165740966797,0.41824838519096375
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,636.6776733398438,470.0567932128906,297.5455627441406,238.753173828125,0.39661428332328796
4,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,CONSTRUCTION_ROAD,285.3507385253906,141.62843322753906,235.59463500976562,184.98648071289062,0.43151402473449707
3,b31f1f5a06ae2a899c7a3a984b658d65.jpg,GARBAGE,583.0557250976562,432.37847900390625,319.9361572265625,215.98355102539062,0.733292281627655
7,b2f70a0e70ed4e56157b2405a3dd4ccb.jpg,BAD_BILLBOARD,708.66845703125,609.7869262695312,198.64950561523438,116.11894226074219,0.737355649471283
4,b2e7ad6e4ab2d5affac899d257456a23.jpg,CONSTRUCTION_ROAD,960.0,651.2408447265625,343.6976318359375,117.653564453125,0.7679588794708252
4,b2e7ad6e4ab2d5affac899d257456a23.jpg,CONSTRUCTION_ROAD,773.23193359375,551.3712768554688,291.6438293457031,145.053466796875,0.6086482405662537
4,b2e7ad6e4ab2d5affac899d257456a23.jpg,CONSTRUCTION_ROAD,655.6508178710938,479.2057800292969,261.2846984863281,155.81927490234375,0.48954012989997864
3,b2c1a7ed34b10045d49d7fb3c667b8e1.jpg,GARBAGE,825.5248413085938,748.122314453125,261.3493957519531,207.78480529785156,0.6903426051139832
,b278142e994a544267302fc61cfcfe73.jpg,,,,,,
,b265f7e4d6bd6193154df6e541c05fef.jpg,,,,,,
3,b25a6b70db69b0e748f61a313c7aa619.jpg,GARBAGE,198.59991455078125,127.09507751464844,240.8413848876953,181.95172119140625,0.7442576885223389
3,b25a6b70db69b0e748f61a313c7aa619.jpg,GARBAGE,379.31201171875,337.67901611328125,239.01797485351562,195.36080932617188,0.6440491676330566
3,b25403904e8e6e14ec3a658a00cfb633.jpg,GARBAGE,686.1932983398438,587.6641235351562,299.2913513183594,224.48951721191406,0.8113569617271423
0,b25403904e8e6e14ec3a658a00cfb633.jpg,GRAFFITI,288.00579833984375,203.28318786621094,219.4552001953125,173.4556884765625,0.44916000962257385
3,b2368c1eeac41914156f6d4853bbb310.jpg,GARBAGE,181.48831176757812,110.63066864013672,393.4810791015625,334.3753967285156,0.7185293436050415
4,b224e127770881f2cfcfabd231fbcfa5.jpg,CONSTRUCTION_ROAD,618.4546508789062,0.0,437.90997314453125,171.40802001953125,0.5525586605072021
4,b224e127770881f2cfcfabd231fbcfa5.jpg,CONSTRUCTION_ROAD,959.8640747070312,399.06805419921875,394.59161376953125,162.03599548339844,0.4389001727104187
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,949.8793334960938,828.6249389648438,366.49334716796875,279.088134765625,0.7608610391616821
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,392.0434265136719,261.13128662109375,417.85968017578125,332.34942626953125,0.7278403639793396
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,165.99049377441406,111.35952758789062,391.5791320800781,347.6347351074219,0.5428788065910339
9,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,CLUTTER_SIDEWALK,584.9686279296875,2.2467665672302246,539.0755004882812,232.55079650878906,0.7983747124671936
9,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,CLUTTER_SIDEWALK,958.2025146484375,395.3297119140625,532.914794921875,251.7281494140625,0.7146853804588318
3,b1a64fc1b6c0d7527b30f459be059ef0.jpg,GARBAGE,570.1188354492188,494.0950927734375,267.45751953125,215.94375610351562,0.5028925538063049
3,b1a64fc1b6c0d7527b30f459be059ef0.jpg,GARBAGE,493.475830078125,417.1662902832031,268.20550537109375,213.86050415039062,0.4203259348869324
8,b1a46e0865b8cfe1a2e4aa7590277ef6.jpg,SAND_ON_ROAD,371.96551513671875,20.22127342224121,237.3519287109375,12.660369873046875,0.7620940804481506
3,b1a46e0865b8cfe1a2e4aa7590277ef6.jpg,GARBAGE,960.0,884.48388671875,227.2488555908203,146.1959228515625,0.5547409653663635
10,b1a0968f1769bf12febb7bd5eca49602.jpg,UNKEPT_FACADE,301.27294921875,35.33681869506836,266.3664245605469,150.7733917236328,0.4487188458442688
3,b1a0968f1769bf12febb7bd5eca49602.jpg,GARBAGE,46.844242095947266,0.19002914428710938,275.55194091796875,227.3499755859375,0.4206220507621765
9,b1a0968f1769bf12febb7bd5eca49602.jpg,CLUTTER_SIDEWALK,301.6045227050781,38.37006378173828,262.9797668457031,152.4925994873047,0.41477006673812866
9,b1681649e43b60d1093e98925e9b66eb.jpg,CLUTTER_SIDEWALK,951.6846313476562,326.1354675292969,349.1388244628906,202.9593048095703,0.7227228879928589
9,b1681649e43b60d1093e98925e9b66eb.jpg,CLUTTER_SIDEWALK,342.64825439453125,0.0,335.4170837402344,192.19882202148438,0.5370184779167175
3,b155f164c09c5d00fb9556d7a97f271b.jpg,GARBAGE,915.263916015625,824.7876586914062,295.31439208984375,229.87075805664062,0.5277385115623474
,b123fed838faf0a8f5edcf468ae52e10.jpg,,,,,,
2,b0ff11fa92db2597700b7a78d18f1fe1.jpg,POTHOLES,476.6224060058594,245.1541290283203,371.3702392578125,264.745361328125,0.7039810419082642
3,b0ff11fa92db2597700b7a78d18f1fe1.jpg,GARBAGE,87.17713928222656,0.5398828387260437,238.55101013183594,150.7325439453125,0.6385953426361084
3,b0ff11fa92db2597700b7a78d18f1fe1.jpg,GARBAGE,647.4425659179688,564.7406616210938,289.8716125488281,226.97999572753906,0.5584332346916199
2,b0ff11fa92db2597700b7a78d18f1fe1.jpg,POTHOLES,605.3517456054688,385.99810791015625,364.25262451171875,263.7813720703125,0.5439127087593079
2,b0ff11fa92db2597700b7a78d18f1fe1.jpg,POTHOLES,815.400634765625,577.8905639648438,364.51483154296875,259.43060302734375,0.47412338852882385
2,b0ff11fa92db2597700b7a78d18f1fe1.jpg,POTHOLES,949.7598876953125,641.8765258789062,375.34747314453125,251.2376251220703,0.40425124764442444
2,b0ff11fa92db2597700b7a78d18f1fe1.jpg,POTHOLES,960.0,811.89794921875,362.1642761230469,258.6424255371094,0.3931591212749481
3,b0bdc4875ed14650fc977f7f1847d1f1.jpg,GARBAGE,556.7987670898438,463.75396728515625,248.61085510253906,170.08424377441406,0.6047428846359253
3,b0bdc4875ed14650fc977f7f1847d1f1.jpg,GARBAGE,341.12939453125,247.8431854248047,278.172119140625,219.9774169921875,0.5695248246192932
3,b0bdc4875ed14650fc977f7f1847d1f1.jpg,GARBAGE,441.1563415527344,352.6463317871094,251.67649841308594,182.78485107421875,0.45086416602134705
7,b095105687888c7927cefc999f28ca7b.jpg,BAD_BILLBOARD,839.930908203125,680.290771484375,171.77276611328125,71.35301971435547,0.7308235168457031
7,b095105687888c7927cefc999f28ca7b.jpg,BAD_BILLBOARD,960.0,846.9334716796875,136.94822692871094,20.485605239868164,0.6259725093841553
0,b06febe7e8706cdaa65019a44e639be4.jpg,GRAFFITI,381.6000061035156,263.67034912109375,163.7899932861328,95.57412719726562,0.8181228041648865
0,b06febe7e8706cdaa65019a44e639be4.jpg,GRAFFITI,213.63670349121094,116.6382064819336,157.36671447753906,98.1390380859375,0.6892296671867371
7,b05a43e393aa87a79b9f43fde8363b11.jpg,BAD_BILLBOARD,823.0391235351562,693.1361083984375,191.3446502685547,102.13325500488281,0.8052886724472046
7,b05a43e393aa87a79b9f43fde8363b11.jpg,BAD_BILLBOARD,756.7732543945312,660.664794921875,186.64959716796875,123.24612426757812,0.5137214064598083
7,b05a43e393aa87a79b9f43fde8363b11.jpg,BAD_BILLBOARD,668.8046264648438,578.7606811523438,204.6009063720703,139.24307250976562,0.4949687719345093
2,b0569eb85b4755a166f6e6da16c78fca.jpg,POTHOLES,729.9661254882812,503.964599609375,390.78228759765625,243.84378051757812,0.671678900718689
2,b04df000ed7bbd3f2536f310a63477b7.jpg,POTHOLES,712.8826904296875,422.39544677734375,521.909423828125,294.64166259765625,0.5419192910194397
3,b04df000ed7bbd3f2536f310a63477b7.jpg,GARBAGE,259.5050048828125,205.47532653808594,267.27789306640625,217.08261108398438,0.47412341833114624
7,aff4d7b1954cda6edb12ec7a5c698d0e.jpg,BAD_BILLBOARD,641.8726806640625,557.3726196289062,192.95208740234375,138.19189453125,0.47587713599205017
7,aff4d7b1954cda6edb12ec7a5c698d0e.jpg,BAD_BILLBOARD,612.8275146484375,540.2797241210938,198.66050720214844,151.16656494140625,0.4372974932193756
0,afe660165a10f3a1bbfa9b1abe445487.jpg,GRAFFITI,926.3335571289062,762.0889892578125,283.135986328125,174.42776489257812,0.8502680063247681
0,afe660165a10f3a1bbfa9b1abe445487.jpg,GRAFFITI,255.40260314941406,5.463763236999512,298.4032897949219,148.9174041748047,0.8400827050209045
0,afe660165a10f3a1bbfa9b1abe445487.jpg,GRAFFITI,800.2670288085938,620.6262817382812,279.33074951171875,179.52882385253906,0.8310539126396179
0,afe660165a10f3a1bbfa9b1abe445487.jpg,GRAFFITI,959.233154296875,893.3997192382812,218.8301239013672,149.6762237548828,0.4231886863708496
9,afa26249b33787c02f0c9aa29b6b0764.jpg,CLUTTER_SIDEWALK,957.6770629882812,514.8762817382812,351.9431457519531,196.48193359375,0.6108872890472412
3,afa26249b33787c02f0c9aa29b6b0764.jpg,GARBAGE,229.56246948242188,69.28096771240234,314.1846008300781,226.37030029296875,0.5786434412002563
9,afa26249b33787c02f0c9aa29b6b0764.jpg,CLUTTER_SIDEWALK,589.3921508789062,128.42605590820312,351.6527099609375,193.25747680664062,0.5200362801551819
9,afa26249b33787c02f0c9aa29b6b0764.jpg,CLUTTER_SIDEWALK,335.52276611328125,0.0,353.10137939453125,194.63433837890625,0.4998242259025574
9,afa16b8584f23b5875d0b74a5cbd3fa4.jpg,CLUTTER_SIDEWALK,958.24462890625,522.6588134765625,321.9598083496094,176.1290740966797,0.7068690657615662
9,afa16b8584f23b5875d0b74a5cbd3fa4.jpg,CLUTTER_SIDEWALK,635.2127685546875,151.50531005859375,319.09710693359375,186.3115234375,0.6869366765022278
0,af9a58175d87013ea24d6ccfc667a7a6.jpg,GRAFFITI,560.4886474609375,420.8312072753906,199.14700317382812,109.72283935546875,0.8420983552932739
,af87fe01866262935dd951e95945439e.jpg,,,,,,
3,af51a43aaab8302c7a763e2222cf1f55.jpg,GARBAGE,780.4801025390625,678.7788696289062,496.4154357910156,425.5258483886719,0.7176504135131836
2,af51a43aaab8302c7a763e2222cf1f55.jpg,POTHOLES,198.07949829101562,0.5330033898353577,475.3527526855469,315.9100036621094,0.6558389663696289
0,af3b6bc201f381abacd947945f65bc4f.jpg,GRAFFITI,341.6346740722656,206.50857543945312,212.4272918701172,127.7175521850586,0.8226050138473511
0,af3b6bc201f381abacd947945f65bc4f.jpg,GRAFFITI,498.20379638671875,382.16619873046875,199.9643096923828,138.8570098876953,0.7139453291893005
0,af3b6bc201f381abacd947945f65bc4f.jpg,GRAFFITI,960.0,874.9320068359375,200.75384521484375,131.61305236816406,0.6568296551704407
0,af24e31cc9bbe6eafe3c89ab1539e79a.jpg,GRAFFITI,641.9863891601562,241.43959045410156,252.1737060546875,100.58206176757812,0.7755335569381714
0,af24e31cc9bbe6eafe3c89ab1539e79a.jpg,GRAFFITI,226.5529022216797,5.411931991577148,263.4430847167969,56.85849380493164,0.7496170997619629
0,af24e31cc9bbe6eafe3c89ab1539e79a.jpg,GRAFFITI,404.9024963378906,86.29988861083984,262.61572265625,119.95124816894531,0.40767329931259155
3,af0b9a1c48d87cb83dddcbf19b627686.jpg,GARBAGE,897.7846069335938,802.8245849609375,384.2143249511719,316.184326171875,0.7076378464698792
3,af0b9a1c48d87cb83dddcbf19b627686.jpg,GARBAGE,71.00785064697266,15.463496208190918,289.481689453125,247.27859497070312,0.4442581534385681
3,af0b9a1c48d87cb83dddcbf19b627686.jpg,GARBAGE,374.25421142578125,281.7532958984375,399.6955261230469,321.73333740234375,0.40835151076316833
2,aef64c26de1de144457c3606d7f6a62e.jpg,POTHOLES,913.0362548828125,628.0507202148438,356.2884521484375,234.95448303222656,0.7700982689857483
8,aef49b49b04c27e66c513ca26f596253.jpg,SAND_ON_ROAD,543.8629760742188,292.6824035644531,373.8794860839844,260.7310791015625,0.5841588973999023
8,aeeea97dc3bf5e7a55095f9b4d6417fa.jpg,SAND_ON_ROAD,833.616455078125,608.9743041992188,190.62890625,114.98667907714844,0.6418452262878418
8,aeeea97dc3bf5e7a55095f9b4d6417fa.jpg,SAND_ON_ROAD,643.253662109375,439.29095458984375,191.74989318847656,126.71893310546875,0.5098024606704712
8,aeeea97dc3bf5e7a55095f9b4d6417fa.jpg,SAND_ON_ROAD,724.531005859375,507.6195983886719,193.84629821777344,118.71501922607422,0.40536004304885864
2,aec3b6cd2483fb1ccb1a72a59c08ff05.jpg,POTHOLES,893.9161376953125,555.0403442382812,530.5149536132812,382.5802001953125,0.49988916516304016
3,aea5006c375c0e1fbb64bcc16623da70.jpg,GARBAGE,487.1406555175781,397.2054138183594,335.6932373046875,277.0511779785156,0.6977313160896301
0,aea3448c3c4ef8addd6d73861cc70adb.jpg,GRAFFITI,875.6006469726562,703.1652221679688,256.6734619140625,169.2476806640625,0.49010446667671204
0,ae9727afe5bb396dbe7c642d055b8356.jpg,GRAFFITI,789.6235961914062,662.646484375,211.31790161132812,110.56698608398438,0.7963424324989319
0,ae9727afe5bb396dbe7c642d055b8356.jpg,GRAFFITI,721.6992797851562,622.499755859375,227.1077117919922,137.69972229003906,0.7065741419792175
0,ae9727afe5bb396dbe7c642d055b8356.jpg,GRAFFITI,66.81694793701172,0.2034967541694641,257.97113037109375,148.17718505859375,0.4323670566082001
7,ae9158b3501e7e7aed60ec06d7703802.jpg,BAD_BILLBOARD,960.0,871.6397094726562,189.86611938476562,115.44113159179688,0.7344483137130737
7,ae9158b3501e7e7aed60ec06d7703802.jpg,BAD_BILLBOARD,880.1715698242188,791.1117553710938,197.5607452392578,137.47164916992188,0.6784546971321106
7,ae9158b3501e7e7aed60ec06d7703802.jpg,BAD_BILLBOARD,836.0892333984375,760.856689453125,201.37442016601562,140.2417449951172,0.6109833121299744
8,ae9158b3501e7e7aed60ec06d7703802.jpg,SAND_ON_ROAD,728.2772216796875,679.4132080078125,203.6188201904297,156.76844787597656,0.4001806378364563
,ae6e5e43aff48be9afcabefb18d33144.jpg,,,,,,
9,ae5fa14111de9d2544a2c294f121ae82.jpg,CLUTTER_SIDEWALK,710.3908081054688,240.5185089111328,282.0978088378906,148.32858276367188,0.6674826145172119
9,ae5fa14111de9d2544a2c294f121ae82.jpg,CLUTTER_SIDEWALK,960.0,575.1577758789062,269.8116149902344,136.65753173828125,0.6033042669296265
9,ae5fa14111de9d2544a2c294f121ae82.jpg,CLUTTER_SIDEWALK,305.16644287109375,0.0,301.0586242675781,167.24122619628906,0.5838849544525146
3,ae5fa14111de9d2544a2c294f121ae82.jpg,GARBAGE,598.05859375,515.427734375,255.96240234375,194.91787719726562,0.4110049903392792
3,ae5fa14111de9d2544a2c294f121ae82.jpg,GARBAGE,242.5153350830078,141.05213928222656,270.3138732910156,191.16038513183594,0.4029935300350189
,ae59f797a2f56a00d6242672829ca12f.jpg,,,,,,
0,ae34d0f47bc8beaa9affbc72ab4c8ea7.jpg,GRAFFITI,959.77978515625,875.7872924804688,238.75294494628906,121.87714385986328,0.7471215724945068
7,ae34d0f47bc8beaa9affbc72ab4c8ea7.jpg,BAD_BILLBOARD,902.302001953125,757.2872924804688,163.6744842529297,63.21415710449219,0.44996535778045654
9,ae1237e96b7c0824634bd0d92cba16b6.jpg,CLUTTER_SIDEWALK,583.866943359375,247.44728088378906,266.2322692871094,177.580810546875,0.7547615170478821
9,ae1237e96b7c0824634bd0d92cba16b6.jpg,CLUTTER_SIDEWALK,343.52105712890625,8.677992820739746,276.20220947265625,178.6013641357422,0.7512689828872681
9,ae1237e96b7c0824634bd0d92cba16b6.jpg,CLUTTER_SIDEWALK,874.0435791015625,558.2443237304688,262.87152099609375,174.959716796875,0.6854898929595947
3,ae0f2a660d9bcebf685f63ca5243fdc4.jpg,GARBAGE,628.4544067382812,556.6300048828125,352.42626953125,303.91583251953125,0.7019582390785217
3,ae0f2a660d9bcebf685f63ca5243fdc4.jpg,GARBAGE,719.1282348632812,604.80712890625,347.7232666015625,283.9595031738281,0.4233763515949249
4,ade23fb364c779076ed25cd8589166ba.jpg,CONSTRUCTION_ROAD,259.387451171875,116.51922607421875,241.93896484375,167.70005798339844,0.5688616037368774
4,ade23fb364c779076ed25cd8589166ba.jpg,CONSTRUCTION_ROAD,960.0,781.5042724609375,412.5531005859375,71.94482421875,0.446289986371994
3,adc0548f42a3e36689ea15c3be2553bd.jpg,GARBAGE,313.0113220214844,201.30899047851562,197.76727294921875,124.68025970458984,0.734904408454895
3,adc0548f42a3e36689ea15c3be2553bd.jpg,GARBAGE,232.0726776123047,153.49545288085938,241.62460327148438,163.33074951171875,0.6083235740661621
3,adc0548f42a3e36689ea15c3be2553bd.jpg,GARBAGE,271.76904296875,191.55813598632812,232.650146484375,163.08816528320312,0.4991358816623688
3,ad73024702a86ceac35ae439097fd6ac.jpg,GARBAGE,917.4142456054688,816.1857299804688,296.3915710449219,209.27735900878906,0.6065159440040588
4,ad62c5dadcf94f074f7437c40b36a688.jpg,CONSTRUCTION_ROAD,464.85125732421875,0.0,446.87310791015625,220.3853759765625,0.49765440821647644
8,ad5510a71383d587eeb4ea5bbf223ff4.jpg,SAND_ON_ROAD,611.0891723632812,435.3414611816406,282.2802429199219,199.89447021484375,0.5785976052284241
9,ad5510a71383d587eeb4ea5bbf223ff4.jpg,CLUTTER_SIDEWALK,906.100830078125,318.5782775878906,411.1797790527344,270.1830749511719,0.49572616815567017
4,ad38d0933b07ff5118d3415bdcc2cac7.jpg,CONSTRUCTION_ROAD,957.7178344726562,397.8779602050781,367.12188720703125,60.07889175415039,0.6436726450920105
4,ad38d0933b07ff5118d3415bdcc2cac7.jpg,CONSTRUCTION_ROAD,699.2196044921875,151.55955505371094,360.3680114746094,51.122100830078125,0.47662508487701416
3,ad295935db1df3b415f928589317591f.jpg,GARBAGE,808.1318969726562,742.8204956054688,276.48779296875,227.17327880859375,0.5520060062408447
7,ad1e205bd745489f038b1bea375d04e9.jpg,BAD_BILLBOARD,400.3586120605469,93.38793182373047,183.2386932373047,12.027990341186523,0.7873846888542175
,ad173f3a9b7403f69b0240b426bb01fb.jpg,,,,,,
8,acff21d1ce5c22091894fbb7bb048793.jpg,SAND_ON_ROAD,960.0,898.2315673828125,311.9246826171875,216.34779357910156,0.6282436847686768
3,acff21d1ce5c22091894fbb7bb048793.jpg,GARBAGE,651.8008422851562,575.5042114257812,262.7659912109375,211.6556854248047,0.5695285797119141
3,acff21d1ce5c22091894fbb7bb048793.jpg,GARBAGE,722.4035034179688,617.7687377929688,270.3120422363281,215.75392150878906,0.49526429176330566
3,acff21d1ce5c22091894fbb7bb048793.jpg,GARBAGE,589.02392578125,521.2342529296875,258.97857666015625,213.1285858154297,0.47499415278434753
4,ace6aa6c1a1f33a5b6ffdbe258701381.jpg,CONSTRUCTION_ROAD,306.09039306640625,0.0,363.5940856933594,37.8259391784668,0.5572388768196106
4,ace6aa6c1a1f33a5b6ffdbe258701381.jpg,CONSTRUCTION_ROAD,960.0,573.197998046875,390.2764892578125,16.117464065551758,0.5122196078300476
7,acda4d2b293ce75cd0122787f3f3e9e1.jpg,BAD_BILLBOARD,822.6660766601562,694.38671875,267.60540771484375,192.66038513183594,0.7584529519081116
7,acda4d2b293ce75cd0122787f3f3e9e1.jpg,BAD_BILLBOARD,492.5268249511719,375.1316833496094,246.26153564453125,173.40109252929688,0.6227167248725891
7,acda4d2b293ce75cd0122787f3f3e9e1.jpg,BAD_BILLBOARD,99.33898162841797,0.25740882754325867,224.48545837402344,150.3120574951172,0.4328274726867676
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,959.187744140625,572.9249267578125,301.5815734863281,130.40921020507812,0.5895043611526489
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,448.83111572265625,0.0,321.5445556640625,140.14959716796875,0.5626880526542664
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,760.824462890625,336.5579528808594,304.7437744140625,136.10939025878906,0.5018184185028076
7,aca9adc33949cb8b223380cce6bb4395.jpg,BAD_BILLBOARD,154.15728759765625,0.0,333.49365234375,241.21835327148438,0.6426956057548523
3,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,468.61724853515625,287.266357421875,386.48114013671875,291.84503173828125,0.6493358612060547
3,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,112.72172546386719,0.0,366.6703186035156,272.8634338378906,0.6470146775245667
3,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,317.1606750488281,234.25396728515625,362.1947326660156,297.9574279785156,0.59909987449646
3,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,826.0657348632812,719.6425170898438,418.3886413574219,341.7670593261719,0.5591621994972229
3,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,375.27349853515625,275.85919189453125,390.2306213378906,310.9780578613281,0.4437633454799652
3,ac79a71117fd2b1fc44c4cc08b486e0b.jpg,GARBAGE,116.19129943847656,43.78483200073242,397.69293212890625,341.2364501953125,0.8158991932868958
3,ac79a71117fd2b1fc44c4cc08b486e0b.jpg,GARBAGE,173.586669921875,121.1617202758789,385.31817626953125,337.4424133300781,0.7774550914764404
7,ac61068405f23780f2e3f139db9a68d9.jpg,BAD_BILLBOARD,959.3763427734375,878.0958251953125,171.4365692138672,66.05298614501953,0.6826667189598083
7,ac61068405f23780f2e3f139db9a68d9.jpg,BAD_BILLBOARD,327.3199768066406,236.52120971679688,200.70298767089844,143.12152099609375,0.6412573456764221
